"ID","Estadillo","Especie","PosEspIFN2","OcupaIFN2","EstadoIFN2","PosEspIFN3","OcupaIFN3","EstadoIFN3","EdadIFN3","OrgMasaIFN3","PosEspIFN4","OcupaIFN4","EstadoIFN4","EdadIFN4","OrgMasaIFN4","IFN2Num_arb","IFN3Num_arb","IFN4Num_arb","CatRegIFN2","CatRegIFN3","CatRegIFN4"
"284",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,3,1
"285",194,"71",1,"0","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,1,2
"286",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,2,2
"287",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,4,3
"288",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,2,1
"289",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,3,4
"290",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,1,4
"291",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,1,1
"292",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,3,2
"293",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,4,2
"294",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,4,1
"295",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,3,3
"296",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,4,4
"297",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,2,4
"298",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,2,3
"299",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,1,3
"300",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,3,1
"301",194,"71",2,"5","3",1,50,3,0,1,1,60,3,0,1,8,8,8,3,1,2
"302",200,"21",2,"0","3",1,90,4,35,2,1,100,4,0,2,28,46,30,NA,NA,1
"303",200,"21",1,"4","1",1,90,4,35,2,1,100,4,0,2,28,46,30,NA,NA,1
"304",203,"21",2,"0","4",1,100,4,40,2,1,100,4,0,2,60,46,43,NA,1,1
"305",203,"21",2,"0","4",1,100,4,40,2,1,100,4,0,2,60,46,43,NA,1,2
"306",203,"21",1,"4","2",1,100,4,40,2,1,100,4,0,2,60,46,43,NA,1,1
"307",203,"21",1,"4","2",1,100,4,40,2,1,100,4,0,2,60,46,43,NA,1,2
"308",205,"21",1,"4","2",1,100,4,35,2,1,100,4,0,2,45,44,40,NA,1,1
"309",205,"21",2,"0","3",1,100,4,35,2,1,100,4,0,2,45,44,40,NA,1,1
"310",211,"21",2,"0","3",1,100,4,30,2,1,100,4,0,2,16,24,22,NA,1,1
"311",211,"21",2,"0","3",1,100,4,30,2,1,100,4,0,2,16,24,22,NA,1,2
"312",211,"21",1,"4","1",1,100,4,30,2,1,100,4,0,2,16,24,22,NA,1,1
"313",211,"21",1,"4","1",1,100,4,30,2,1,100,4,0,2,16,24,22,NA,1,2
"314",213,"21",2,"6","3",1,60,3,35,2,1,70,4,0,2,13,20,14,NA,2,1
"315",213,"21",1,"4","2",1,60,3,35,2,1,70,4,0,2,13,20,14,NA,2,1
"316",213,"43",NA,NA,NA,NA,NA,NA,NA,NA,3,10,3,0,1,1,1,1,3,2,2
"317",213,"43",NA,NA,NA,NA,NA,NA,NA,NA,3,10,3,0,1,1,1,1,3,3,3
"318",213,"43",NA,NA,NA,NA,NA,NA,NA,NA,3,10,3,0,1,1,1,1,3,1,4
"319",213,"43",NA,NA,NA,NA,NA,NA,NA,NA,3,10,3,0,1,1,1,1,3,2,4
"320",213,"43",NA,NA,NA,NA,NA,NA,NA,NA,3,10,3,0,1,1,1,1,3,3,4
"321",213,"43",NA,NA,NA,NA,NA,NA,NA,NA,3,10,3,0,1,1,1,1,3,3,1
"322",213,"43",NA,NA,NA,NA,NA,NA,NA,NA,3,10,3,0,1,1,1,1,3,2,3
"323",213,"43",NA,NA,NA,NA,NA,NA,NA,NA,3,10,3,0,1,1,1,1,3,2,1
"324",213,"43",NA,NA,NA,NA,NA,NA,NA,NA,3,10,3,0,1,1,1,1,3,3,2
"325",213,"43",NA,NA,NA,NA,NA,NA,NA,NA,3,10,3,0,1,1,1,1,3,1,2
"326",213,"43",NA,NA,NA,NA,NA,NA,NA,NA,3,10,3,0,1,1,1,1,3,1,3
"327",213,"43",NA,NA,NA,NA,NA,NA,NA,NA,3,10,3,0,1,1,1,1,3,1,1
"328",215,"21",2,"5","3",1,60,3,35,2,1,60,4,0,2,12,20,10,NA,1,1
"329",215,"21",1,"4","0",1,60,3,35,2,1,60,4,0,2,12,20,10,NA,1,1
"330",215,"25",NA,NA,NA,2,30,3,35,2,2,30,4,0,2,10,11,4,NA,1,1
"331",217,"21",1,"4","1",1,40,3,35,2,1,40,4,0,2,7,11,14,1,1,1
"332",217,"21",2,"6","3",1,40,3,35,2,1,40,4,0,2,7,11,14,1,1,1
"333",217,"25",NA,NA,NA,2,40,3,35,2,2,40,3,0,2,3,5,6,1,1,1
"334",217,"25",NA,NA,NA,2,40,3,35,2,2,40,3,0,2,3,5,6,1,2,1
"335",219,"21",1,"4","2",1,90,3,30,2,1,100,4,0,2,29,28,27,NA,1,1
"336",219,"21",1,"4","2",1,90,3,30,2,1,100,4,0,2,29,28,27,NA,1,2
"337",219,"21",2,"9","3",1,90,3,30,2,1,100,4,0,2,29,28,27,NA,1,1
"338",219,"21",2,"9","3",1,90,3,30,2,1,100,4,0,2,29,28,27,NA,1,2
"339",227,"57",NA,NA,NA,3,10,2,0,1,3,10,3,30,1,NA,NA,NA,NA,NA,2
"340",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,3,3
"341",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,4,3
"342",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,2,4
"343",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,4,4
"344",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,2,3
"345",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,4,2
"346",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,1,1
"347",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,3,2
"348",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,3,4
"349",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,3,1
"350",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,4,1
"351",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,1,4
"352",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,2,1
"353",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,1,3
"354",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,2,2
"355",229,"43",2,"0","3",1,100,4,0,1,2,30,4,0,1,5,6,18,3,1,2
"356",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,3,3
"357",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,4,3
"358",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,2,4
"359",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,4,4
"360",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,2,3
"361",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,4,2
"362",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,1,1
"363",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,3,2
"364",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,3,4
"365",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,3,1
"366",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,4,1
"367",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,1,4
"368",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,2,1
"369",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,1,3
"370",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,2,2
"371",229,"43",1,"0","0",1,100,4,0,1,2,30,4,0,1,5,6,18,3,1,2
"372",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,3,3
"373",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,4,3
"374",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,2,4
"375",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,4,4
"376",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,2,3
"377",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,4,2
"378",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,1,1
"379",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,3,2
"380",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,3,4
"381",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,3,1
"382",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,4,1
"383",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,1,4
"384",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,2,1
"385",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,1,3
"386",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,2,2
"387",229,"43",2,"0","3",1,100,4,0,1,1,70,2,0,1,5,6,18,3,1,2
"388",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,3,3
"389",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,4,3
"390",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,2,4
"391",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,4,4
"392",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,2,3
"393",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,4,2
"394",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,1,1
"395",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,3,2
"396",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,3,4
"397",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,3,1
"398",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,4,1
"399",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,1,4
"400",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,2,1
"401",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,1,3
"402",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,2,2
"403",229,"43",1,"0","0",1,100,4,0,1,1,70,2,0,1,5,6,18,3,1,2
"404",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,1,1
"405",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,4,1
"406",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,4,4
"407",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,2,3
"408",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,2,4
"409",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,2,1
"410",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,1,4
"411",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,2,2
"412",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,4,3
"413",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,4,2
"414",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,3,4
"415",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,3,3
"416",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,1,3
"417",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,3,2
"418",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,3,1
"419",234,"43",2,"0","3",1,90,3,0,1,1,90,3,0,1,6,13,34,3,1,2
"420",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,1,1
"421",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,4,1
"422",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,4,4
"423",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,2,3
"424",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,2,4
"425",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,2,1
"426",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,1,4
"427",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,2,2
"428",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,4,3
"429",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,4,2
"430",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,3,4
"431",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,3,3
"432",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,1,3
"433",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,3,2
"434",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,3,1
"435",234,"43",1,"0","0",1,90,3,0,1,1,90,3,0,1,6,13,34,3,1,2
"436",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,3,3
"437",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,4,3
"438",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,2,4
"439",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,3,2
"440",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,1,1
"441",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,4,4
"442",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,2,1
"443",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,1,4
"444",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,2,2
"445",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,2,3
"446",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,1,3
"447",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,1,2
"448",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,4,1
"449",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,3,4
"450",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,3,1
"451",236,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,12,13,31,3,4,2
"452",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,3,3
"453",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,4,3
"454",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,2,4
"455",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,3,2
"456",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,1,1
"457",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,4,4
"458",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,2,1
"459",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,1,4
"460",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,2,2
"461",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,2,3
"462",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,1,3
"463",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,1,2
"464",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,4,1
"465",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,3,4
"466",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,3,1
"467",236,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,12,13,31,3,4,2
"468",241,"21",2,"0","4",1,100,4,35,2,1,100,4,0,2,26,32,36,NA,NA,2
"469",242,"21",2,"0","3",1,100,4,35,2,1,100,4,0,2,21,28,28,1,NA,1
"470",250,"21",2,"0","3",1,100,3,30,2,1,100,4,0,2,16,24,25,NA,1,1
"471",250,"21",2,"0","3",1,100,3,30,2,1,100,4,0,2,16,24,25,NA,1,2
"472",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,2,3
"473",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,1,1
"474",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,1,4
"475",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,4,4
"476",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,2,4
"477",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,4,3
"478",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,3,2
"479",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,1,2
"480",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,1,3
"481",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,3,1
"482",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,2,1
"483",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,2,2
"484",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,4,1
"485",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,3,3
"486",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,3,4
"487",252,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,14,18,24,3,4,2
"488",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,2,3
"489",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,1,1
"490",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,1,4
"491",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,4,4
"492",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,2,4
"493",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,4,3
"494",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,3,2
"495",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,1,2
"496",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,1,3
"497",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,3,1
"498",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,2,1
"499",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,2,2
"500",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,4,1
"501",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,3,3
"502",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,3,4
"503",252,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,14,18,24,3,4,2
"504",259,"21",2,"6","3",1,60,3,30,2,1,60,4,0,2,21,28,20,NA,2,2
"505",259,"21",2,"6","3",1,60,3,30,2,1,60,4,0,2,21,28,20,NA,2,1
"506",260,"21",2,"5","4",1,60,4,0,3,1,50,4,0,2,19,21,16,1,NA,1
"507",260,"25",1,"6","3",3,20,4,0,3,3,20,4,0,2,1,5,7,1,4,NA
"508",260,"26",NA,NA,NA,2,20,4,0,3,2,30,4,0,2,10,8,9,NA,1,NA
"509",267,"21",2,"7","3",1,70,4,35,2,1,80,4,0,2,30,23,25,1,1,1
"510",267,"25",NA,NA,NA,2,30,3,35,2,2,20,4,0,2,1,1,3,1,NA,NA
"511",277,"21",2,"4","3",1,40,3,50,2,1,40,4,0,2,9,24,15,1,4,NA
"512",277,"21",1,"0","1",1,40,3,50,2,1,40,4,0,2,9,24,15,1,4,NA
"513",277,"25",NA,NA,NA,2,40,3,50,2,2,30,4,0,2,6,16,9,1,4,NA
"514",277,"43",NA,NA,NA,3,20,3,0,1,3,30,3,0,1,NA,3,2,3,3,2
"515",277,"43",NA,NA,NA,3,20,3,0,1,3,30,3,0,1,NA,3,2,3,2,3
"516",277,"43",NA,NA,NA,3,20,3,0,1,3,30,3,0,1,NA,3,2,3,1,2
"517",277,"43",NA,NA,NA,3,20,3,0,1,3,30,3,0,1,NA,3,2,3,3,1
"518",277,"43",NA,NA,NA,3,20,3,0,1,3,30,3,0,1,NA,3,2,3,2,2
"519",277,"43",NA,NA,NA,3,20,3,0,1,3,30,3,0,1,NA,3,2,3,4,3
"520",277,"43",NA,NA,NA,3,20,3,0,1,3,30,3,0,1,NA,3,2,3,3,3
"521",277,"43",NA,NA,NA,3,20,3,0,1,3,30,3,0,1,NA,3,2,3,4,1
"522",277,"43",NA,NA,NA,3,20,3,0,1,3,30,3,0,1,NA,3,2,3,4,2
"523",277,"43",NA,NA,NA,3,20,3,0,1,3,30,3,0,1,NA,3,2,3,2,1
"524",277,"43",NA,NA,NA,3,20,3,0,1,3,30,3,0,1,NA,3,2,3,1,3
"525",277,"43",NA,NA,NA,3,20,3,0,1,3,30,3,0,1,NA,3,2,3,1,1
"526",280,"21",2,"6","3",1,90,4,30,2,1,90,4,0,2,23,27,32,0,NA,1
"527",280,"25",NA,NA,NA,2,10,4,30,2,2,10,4,0,2,5,NA,NA,1,NA,NA
"528",281,"21",2,"9","3",1,90,3,35,2,1,90,4,0,2,27,30,30,1,NA,1
"529",281,"26",1,"3","2",2,10,3,35,2,2,10,4,0,2,5,NA,NA,1,NA,NA
"530",283,"21",2,"0","3",1,100,4,35,2,1,100,4,0,2,47,28,23,1,1,1
"531",283,"21",2,"0","3",1,100,4,35,2,1,100,4,0,2,47,28,23,1,1,2
"532",290,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,9,10,15,3,4,4
"533",290,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,9,10,15,3,2,4
"534",290,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,9,10,15,3,1,3
"535",290,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,9,10,15,3,2,3
"536",290,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,9,10,15,3,2,1
"537",290,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,9,10,15,3,2,2
"538",290,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,9,10,15,3,4,2
"539",290,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,9,10,15,3,4,1
"540",290,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,9,10,15,3,1,4
"541",290,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,9,10,15,3,1,1
"542",290,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,9,10,15,3,4,3
"543",290,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,9,10,15,3,1,2
"544",290,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,9,10,15,3,4,4
"545",290,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,9,10,15,3,2,4
"546",290,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,9,10,15,3,1,3
"547",290,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,9,10,15,3,2,3
"548",290,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,9,10,15,3,2,1
"549",290,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,9,10,15,3,2,2
"550",290,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,9,10,15,3,4,2
"551",290,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,9,10,15,3,4,1
"552",290,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,9,10,15,3,1,4
"553",290,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,9,10,15,3,1,1
"554",290,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,9,10,15,3,4,3
"555",290,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,9,10,15,3,1,2
"556",293,"25",2,"6","3",1,60,3,30,2,1,50,4,0,2,8,18,31,0,4,NA
"557",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,1,2
"558",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,4,3
"559",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,2,2
"560",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,4,2
"561",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,3,2
"562",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,3,1
"563",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,3,3
"564",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,1,3
"565",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,4,4
"566",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,1,1
"567",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,2,3
"568",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,4,1
"569",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,3,4
"570",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,2,4
"571",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,1,4
"572",293,"43",NA,NA,NA,3,20,2,0,1,3,20,2,0,1,2,2,2,3,2,1
