"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","SpeciesID","SpeciesName","CanopySHRNFI2","HmSHRNFI2","CanopySHRNFI3","HmSHRNFI3","CanopySHRNFI4","HmSHRNFI4"
1015,42.916811,-4.581752,"N","N","A","4",1102,"Erica arborea",NA,NA,NA,NA,38,16
1015,42.916811,-4.581752,"N","N","A","4",1167,"Cytisus scoparius",NA,NA,NA,NA,6,18
1015,42.916811,-4.581752,"N","N","A","4",2950,"Prunus spinosa",NA,NA,NA,NA,3,3
1015,42.916811,-4.581752,"N","N","A","4",4104,"Cytisus spp.",NA,NA,20,15,NA,NA
1016,42.904163,-4.826411,"N","N","A","1",106,"Calluna vulgaris",NA,NA,5,4,6,3
1016,42.904163,-4.826411,"N","N","A","1",137,"Vaccinium myrtillus",NA,NA,15,2,63,2
1016,42.904163,-4.826411,"N","N","A","1",1102,"Erica arborea",NA,NA,20,15,60,12
1016,42.904163,-4.826411,"N","N","A","1",4104,"Cytisus spp.",NA,NA,5,10,4,8
1016,42.904163,-4.826411,"N","N","A","1",5102,"Erica umbellata",NA,NA,NA,NA,18,5
1017,42.908476,-4.532539,"N","N",NA,NA,106,"Calluna vulgaris",NA,NA,3,3,NA,NA
1017,42.908476,-4.532539,"N","N",NA,NA,120,"Daboecia cantabrica",NA,NA,10,2,NA,NA
1017,42.908476,-4.532539,"N","N",NA,NA,136,"Chamaespartium tridentatum",NA,NA,2,4,NA,NA
1017,42.908476,-4.532539,"N","N",NA,NA,1102,"Erica arborea",NA,NA,20,10,NA,NA
1017,42.908476,-4.532539,"N","N",NA,NA,2102,"Erica australis",NA,NA,50,12,NA,NA
1018,42.895743,-4.789421,"N","N","A","1",102,"Erica spp.",NA,NA,NA,NA,8,9
1018,42.895743,-4.789421,"N","N","A","1",117,"Halimium spp.",NA,NA,NA,NA,2,2
1018,42.895743,-4.789421,"N","N","A","1",1102,"Erica arborea",NA,NA,10,15,NA,NA
1018,42.895743,-4.789421,"N","N","A","1",2102,"Erica australis",NA,NA,30,18,NA,NA
1018,42.895743,-4.789421,"N","N","A","1",4104,"Cytisus spp.",NA,NA,10,6,3,3
1019,42.898467,-4.605779,"N","N",NA,NA,119,"Rosa spp.",NA,NA,5,5,NA,NA
1021,42.877741,-4.7889,"N","N","A","1",115,"Viburnum spp.",NA,NA,8,12,NA,NA
1021,42.877741,-4.7889,"N","N","A","1",116,"Berberis vulgaris",NA,NA,10,15,13,15
1021,42.877741,-4.7889,"N","N","A","1",119,"Rosa spp.",NA,NA,8,15,5,15
1021,42.877741,-4.7889,"N","N","A","1",137,"Vaccinium myrtillus",NA,NA,5,2,NA,NA
1021,42.877741,-4.7889,"N","N","A","1",141,"Hedera helix",NA,NA,NA,NA,3,1
1021,42.877741,-4.7889,"N","N","A","1",1102,"Erica arborea",NA,NA,15,10,15,10
1021,42.877741,-4.7889,"N","N","A","1",1139,"Juniperus sabina",NA,NA,NA,NA,25,3
1021,42.877741,-4.7889,"N","N","A","1",2110,"Daphne laureola",NA,NA,NA,NA,8,2
1021,42.877741,-4.7889,"N","N","A","1",3115,"Viburnum lantana",NA,NA,NA,NA,9,22
1021,42.877741,-4.7889,"N","N","A","1",4104,"Cytisus spp.",NA,NA,5,5,5,10
1022,42.880635,-4.593072,"N","N","A","1",119,"Rosa spp.",NA,NA,NA,NA,3,5
1022,42.880635,-4.593072,"N","N","A","1",1102,"Erica arborea",NA,NA,10,8,14,18
1022,42.880635,-4.593072,"N","N","A","1",1555,"Genista florida",NA,NA,NA,NA,15,3
1022,42.880635,-4.593072,"N","N","A","1",2102,"Erica australis",NA,NA,20,15,NA,NA
1022,42.880635,-4.593072,"N","N","A","1",4104,"Cytisus spp.",NA,NA,70,20,NA,NA
1024,42.86877037,-4.78872838,NA,NA,"A","4C",4104,"Cytisus spp.",NA,NA,60,15,95,20
1025,42.850354,-4.812586,"N","N","A","1",117,"Halimium spp.",NA,NA,3,3,2,2
1025,42.850354,-4.812586,"N","N","A","1",136,"Chamaespartium tridentatum",NA,NA,10,4,4,2
1025,42.850354,-4.812586,"N","N","A","1",2102,"Erica australis",NA,NA,80,10,75,10
1026,42.850739,-4.78812,"N","N",NA,NA,106,"Calluna vulgaris",NA,NA,5,4,NA,NA
1026,42.850739,-4.78812,"N","N",NA,NA,117,"Halimium spp.",NA,NA,2,2,NA,NA
1026,42.850739,-4.78812,"N","N",NA,NA,136,"Chamaespartium tridentatum",NA,NA,15,4,NA,NA
1026,42.850739,-4.78812,"N","N",NA,NA,137,"Vaccinium myrtillus",NA,NA,8,3,NA,NA
1026,42.850739,-4.78812,"N","N",NA,NA,2102,"Erica australis",NA,NA,75,15,NA,NA
1027,42.841929,-4.775629,"N","N","A","1",102,"Erica spp.",NA,NA,NA,NA,45,10
1027,42.841929,-4.775629,"N","N","A","1",106,"Calluna vulgaris",NA,NA,5,3,4,3
1027,42.841929,-4.775629,"N","N","A","1",107,"Arctostaphylos uva-ursi",NA,NA,NA,NA,6,1
1027,42.841929,-4.775629,"N","N","A","1",137,"Vaccinium myrtillus",NA,NA,10,2,8,2
1027,42.841929,-4.775629,"N","N","A","1",1102,"Erica arborea",NA,NA,15,12,NA,NA
1027,42.841929,-4.775629,"N","N","A","1",2102,"Erica australis",NA,NA,20,10,NA,NA
1027,42.841929,-4.775629,"N","N","A","1",4104,"Cytisus spp.",NA,NA,5,12,3,4
1031,42.836296,-4.542989,"N","N","A","1",119,"Rosa spp.",NA,NA,NA,NA,3,3
1031,42.836296,-4.542989,"N","N","A","1",122,"Rhamnus spp.",NA,NA,NA,NA,3,6
1031,42.836296,-4.542989,"N","N","A","1",137,"Vaccinium myrtillus",NA,NA,15,3,NA,NA
1031,42.836296,-4.542989,"N","N","A","1",155,"Genista spp.",NA,NA,30,6,NA,NA
1031,42.836296,-4.542989,"N","N","A","1",200,"Amelanchier ovalis",NA,NA,NA,NA,4,4
1031,42.836296,-4.542989,"N","N","A","1",1102,"Erica arborea",NA,NA,5,8,NA,NA
1031,42.836296,-4.542989,"N","N","A","1",1167,"Cytisus scoparius",NA,NA,NA,NA,4,7
1031,42.836296,-4.542989,"N","N","A","1",2110,"Daphne laureola",NA,NA,NA,NA,3,3
1031,42.836296,-4.542989,"N","N","A","1",3102,"Erica ciliaris",NA,NA,NA,NA,7,3
1031,42.836296,-4.542989,"N","N","A","1",3155,"Genista scorpius",NA,NA,NA,NA,6,3
1036,42.95491,-4.423357,"N","N",NA,NA,119,"Rosa spp.",NA,NA,7,15,NA,NA
1036,42.95491,-4.423357,"N","N",NA,NA,3155,"Genista scorpius",NA,NA,20,5,NA,NA
1036,42.95491,-4.423357,"N","N",NA,NA,4104,"Cytisus spp.",NA,NA,5,8,NA,NA
1037,42.945445,-4.459911,"N","N","A","1",119,"Rosa spp.",NA,NA,2,9,3,4
1037,42.945445,-4.459911,"N","N","A","1",121,"Rubus spp.",NA,NA,2,4,NA,NA
1037,42.945445,-4.459911,"N","N","A","1",131,"Ribes spp.",NA,NA,2,3,NA,NA
1037,42.945445,-4.459911,"N","N","A","1",1102,"Erica arborea",NA,NA,NA,NA,4,2
1037,42.945445,-4.459911,"N","N","A","1",3155,"Genista scorpius",NA,NA,5,4,2,2
1038,42.936286,-4.471951,"N","N",NA,NA,106,"Calluna vulgaris",NA,NA,3,2,NA,NA
1038,42.936286,-4.471951,"N","N",NA,NA,137,"Vaccinium myrtillus",NA,NA,10,2,NA,NA
1038,42.936286,-4.471951,"N","N",NA,NA,1102,"Erica arborea",NA,NA,25,15,NA,NA
1038,42.936286,-4.471951,"N","N",NA,NA,4103,"Retama spp.",NA,NA,5,12,NA,NA
1038,42.936286,-4.471951,"N","N",NA,NA,4104,"Cytisus spp.",NA,NA,10,12,NA,NA
1039,42.926805,-4.508486,"N","N","A","1",119,"Rosa spp.",NA,NA,NA,NA,1,9
1039,42.926805,-4.508486,"N","N","A","1",1102,"Erica arborea",NA,NA,NA,NA,2,6
1039,42.926805,-4.508486,"N","N","A","1",1167,"Cytisus scoparius",NA,NA,NA,NA,3,6
1039,42.926805,-4.508486,"N","N","A","1",1555,"Genista florida",NA,NA,NA,NA,8,16
1039,42.926805,-4.508486,"N","N","A","1",4103,"Retama spp.",NA,NA,5,15,NA,NA
1039,42.926805,-4.508486,"N","N","A","1",4104,"Cytisus spp.",NA,NA,5,13,NA,NA
1040,42.927126,-4.483986,"N","N","A","1",102,"Erica spp.",NA,NA,6,13,NA,NA
1040,42.927126,-4.483986,"N","N","A","1",106,"Calluna vulgaris",NA,NA,10,4,1,3
1040,42.927126,-4.483986,"N","N","A","1",119,"Rosa spp.",NA,NA,4,9,3,5
1040,42.927126,-4.483986,"N","N","A","1",1102,"Erica arborea",NA,NA,NA,NA,11,13
1040,42.927126,-4.483986,"N","N","A","1",1189,"Cytisus striatus",NA,NA,NA,NA,18,11
1040,42.927126,-4.483986,"N","N","A","1",1555,"Genista florida",NA,NA,NA,NA,8,20
1040,42.927126,-4.483986,"N","N","A","1",4103,"Retama spp.",NA,NA,20,14,NA,NA
1040,42.927126,-4.483986,"N","N","A","1",4104,"Cytisus spp.",NA,NA,40,8,NA,NA
1040,42.927126,-4.483986,"N","N","A","1",5102,"Erica umbellata",NA,NA,NA,NA,3,3
1041,42.928205,-4.398234,"N","N","A","1",102,"Erica spp.",NA,NA,60,12,NA,NA
1041,42.928205,-4.398234,"N","N","A","1",137,"Vaccinium myrtillus",NA,NA,70,2,55,2
1041,42.928205,-4.398234,"N","N","A","1",2102,"Erica australis",NA,NA,NA,NA,35,13
1041,42.928205,-4.398234,"N","N","A","1",4103,"Retama spp.",NA,NA,5,50,NA,NA
1042,42.917641,-4.520514,"N","N","A","1",119,"Rosa spp.",NA,NA,5,10,5,13
1042,42.917641,-4.520514,"N","N","A","1",121,"Rubus spp.",NA,NA,10,5,9,5
1042,42.917641,-4.520514,"N","N","A","1",1167,"Cytisus scoparius",NA,NA,NA,NA,10,15
1042,42.917641,-4.520514,"N","N","A","1",1555,"Genista florida",NA,NA,NA,NA,38,19
1042,42.917641,-4.520514,"N","N","A","1",2950,"Prunus spinosa",NA,NA,NA,NA,4,4
1042,42.917641,-4.520514,"N","N","A","1",4104,"Cytisus spp.",NA,NA,60,12,NA,NA
1048,42.902352,-4.299658,"N","N","A","1",102,"Erica spp.",NA,NA,35,16,NA,NA
1048,42.902352,-4.299658,"N","N","A","1",2102,"Erica australis",NA,NA,NA,NA,40,15
1048,42.902352,-4.299658,"N","N","A","1",4103,"Retama spp.",NA,NA,35,30,5,1
1050,42.882115,-4.482907,"N","N",NA,NA,106,"Calluna vulgaris",NA,NA,5,3,NA,NA
1050,42.882115,-4.482907,"N","N",NA,NA,119,"Rosa spp.",NA,NA,2,7,NA,NA
1050,42.882115,-4.482907,"N","N",NA,NA,129,"Thymus spp.",NA,NA,3,1,NA,NA
1050,42.882115,-4.482907,"N","N",NA,NA,1102,"Erica arborea",NA,NA,35,2,NA,NA
1050,42.882115,-4.482907,"N","N",NA,NA,4104,"Cytisus spp.",NA,NA,25,7,NA,NA
1051,42.874921,-4.335813,"N","N","A","4",102,"Erica spp.",NA,NA,10,2,NA,NA
1051,42.874921,-4.335813,"N","N","A","4",106,"Calluna vulgaris",NA,NA,7,2,NA,NA
1051,42.874921,-4.335813,"N","N","A","4",119,"Rosa spp.",NA,NA,NA,NA,2,8
1051,42.874921,-4.335813,"N","N","A","4",121,"Rubus spp.",NA,NA,NA,NA,2,5
1051,42.874921,-4.335813,"N","N","A","4",144,"Lonicera spp.",NA,NA,NA,NA,9,5
1051,42.874921,-4.335813,"N","N","A","4",1167,"Cytisus scoparius",NA,NA,NA,NA,2,13
1051,42.874921,-4.335813,"N","N","A","4",1555,"Genista florida",NA,NA,NA,NA,2,15
1051,42.874921,-4.335813,"N","N","A","4",4103,"Retama spp.",NA,NA,20,12,NA,NA
1051,42.874921,-4.335813,"N","N","A","4",4104,"Cytisus spp.",NA,NA,5,7,NA,NA
1053,42.865188,-4.396811,"N","N","A","1",115,"Viburnum spp.",NA,NA,2,16,NA,NA
1053,42.865188,-4.396811,"N","N","A","1",119,"Rosa spp.",NA,NA,10,26,4,18
1053,42.865188,-4.396811,"N","N","A","1",144,"Lonicera spp.",NA,NA,7,15,5,12
1053,42.865188,-4.396811,"N","N","A","1",900,"Cornus sanguinea",NA,NA,NA,NA,9,20
1053,42.865188,-4.396811,"N","N","A","1",1167,"Cytisus scoparius",NA,NA,NA,NA,4,14
1053,42.865188,-4.396811,"N","N","A","1",2950,"Prunus spinosa",NA,NA,NA,NA,12,18
1053,42.865188,-4.396811,"N","N","A","1",3115,"Viburnum lantana",NA,NA,NA,NA,3,6
1053,42.865188,-4.396811,"N","N","A","1",3155,"Genista scorpius",NA,NA,7,5,5,4
1053,42.865188,-4.396811,"N","N","A","1",4103,"Retama spp.",NA,NA,2,7,NA,NA
1053,42.865188,-4.396811,"N","N","A","1",4104,"Cytisus spp.",NA,NA,5,7,NA,NA
1054,42.857058,-4.323188,"N","N",NA,NA,102,"Erica spp.",NA,NA,3,2,NA,NA
1054,42.857058,-4.323188,"N","N",NA,NA,119,"Rosa spp.",NA,NA,7,22,NA,NA
1054,42.857058,-4.323188,"N","N",NA,NA,129,"Thymus spp.",NA,NA,5,3,NA,NA
1054,42.857058,-4.323188,"N","N",NA,NA,3155,"Genista scorpius",NA,NA,35,7,NA,NA
1054,42.857058,-4.323188,"N","N",NA,NA,4104,"Cytisus spp.",NA,NA,7,5,NA,NA
1055,42.846106,-4.482045,"N","N","A","1",112,"Ligustrum vulgare",NA,NA,5,20,5,10
1055,42.846106,-4.482045,"N","N","A","1",115,"Viburnum spp.",NA,NA,2,6,NA,NA
1055,42.846106,-4.482045,"N","N","A","1",119,"Rosa spp.",NA,NA,10,14,11,17
1055,42.846106,-4.482045,"N","N","A","1",144,"Lonicera spp.",NA,NA,5,3,4,5
1055,42.846106,-4.482045,"N","N","A","1",1167,"Cytisus scoparius",NA,NA,NA,NA,5,11
1055,42.846106,-4.482045,"N","N","A","1",2950,"Prunus spinosa",NA,NA,NA,NA,2,5
1055,42.846106,-4.482045,"N","N","A","1",3115,"Viburnum lantana",NA,NA,NA,NA,3,7
1055,42.846106,-4.482045,"N","N","A","1",3155,"Genista scorpius",NA,NA,5,5,4,5
1055,42.846106,-4.482045,"N","N","A","1",4103,"Retama spp.",NA,NA,2,4,NA,NA
1057,42.836785,-4.506294,"N","N","A","1",102,"Erica spp.",NA,NA,30,1,NA,NA
1057,42.836785,-4.506294,"N","N","A","1",106,"Calluna vulgaris",NA,NA,20,3,18,3
1057,42.836785,-4.506294,"N","N","A","1",117,"Halimium spp.",NA,NA,NA,NA,15,4
1057,42.836785,-4.506294,"N","N","A","1",120,"Daboecia cantabrica",NA,NA,5,1,18,3
1057,42.836785,-4.506294,"N","N","A","1",136,"Chamaespartium tridentatum",NA,NA,NA,NA,18,3
1057,42.836785,-4.506294,"N","N","A","1",1117,"Halimium halimifolium",NA,NA,35,3,NA,NA
1057,42.836785,-4.506294,"N","N","A","1",3155,"Genista scorpius",NA,NA,40,2,NA,NA
1057,42.836785,-4.506294,"N","N","A","1",5102,"Erica umbellata",NA,NA,NA,NA,19,3
1057,42.836785,-4.506294,"N","N","A","1",9104,"Genistella spp.",NA,NA,40,2,NA,NA
1058,42.839332,-4.298336,"N","N",NA,NA,102,"Erica spp.",NA,NA,5,3,NA,NA
1058,42.839332,-4.298336,"N","N",NA,NA,106,"Calluna vulgaris",NA,NA,35,5,NA,NA
1058,42.839332,-4.298336,"N","N",NA,NA,117,"Halimium spp.",NA,NA,2,1,NA,NA
1058,42.839332,-4.298336,"N","N",NA,NA,144,"Lonicera spp.",NA,NA,5,5,NA,NA
1058,42.839332,-4.298336,"N","N",NA,NA,4103,"Retama spp.",NA,NA,15,6,NA,NA
1058,42.839332,-4.298336,"N","N",NA,NA,4104,"Cytisus spp.",NA,NA,5,6,NA,NA
1059,42.840654,-4.175996,"N","N","A","1",102,"Erica spp.",NA,NA,6,2,15,2
1059,42.840654,-4.175996,"N","N","A","1",112,"Ligustrum vulgare",NA,NA,12,13,10,17
1059,42.840654,-4.175996,"N","N","A","1",115,"Viburnum spp.",NA,NA,7,18,11,18
1059,42.840654,-4.175996,"N","N","A","1",119,"Rosa spp.",NA,NA,3,22,5,22
1059,42.840654,-4.175996,"N","N","A","1",121,"Rubus spp.",NA,NA,10,3,5,15
1059,42.840654,-4.175996,"N","N","A","1",144,"Lonicera spp.",NA,NA,15,13,7,15
1059,42.840654,-4.175996,"N","N","A","1",155,"Genista spp.",NA,NA,NA,NA,30,3
1059,42.840654,-4.175996,"N","N","A","1",3155,"Genista scorpius",NA,NA,25,3,NA,NA
1060,42.841025,-4.139293,"N","N","A","1",102,"Erica spp.",NA,NA,10,2,2,2
1060,42.841025,-4.139293,"N","N","A","1",119,"Rosa spp.",NA,NA,2,2,5,3
1060,42.841025,-4.139293,"N","N","A","1",121,"Rubus spp.",NA,NA,1,1,NA,NA
1060,42.841025,-4.139293,"N","N","A","1",182,"Lithodora sp.",NA,NA,NA,NA,1,2
1060,42.841025,-4.139293,"N","N","A","1",4104,"Cytisus spp.",NA,NA,NA,NA,2,3
1061,42.822567,-4.860706,"N","N",NA,NA,119,"Rosa spp.",NA,NA,20,18,NA,NA
1061,42.822567,-4.860706,"N","N",NA,NA,3121,"Rubus ulmifolius",NA,NA,10,6,NA,NA
1061,42.822567,-4.860706,"N","N",NA,NA,4104,"Cytisus spp.",NA,NA,70,15,NA,NA
1062,42.804566,-4.860166,"N","N",NA,NA,106,"Calluna vulgaris",NA,NA,15,5,NA,NA
1062,42.804566,-4.860166,"N","N",NA,NA,136,"Chamaespartium tridentatum",NA,NA,5,4,NA,NA
1062,42.804566,-4.860166,"N","N",NA,NA,137,"Vaccinium myrtillus",NA,NA,10,3,NA,NA
1062,42.804566,-4.860166,"N","N",NA,NA,1102,"Erica arborea",NA,NA,50,15,NA,NA
1062,42.804566,-4.860166,"N","N",NA,NA,2102,"Erica australis",NA,NA,30,15,NA,NA
1062,42.804566,-4.860166,"N","N",NA,NA,3121,"Rubus ulmifolius",NA,NA,3,8,NA,NA
1064,42.74935,-4.931824,"N","N",NA,NA,104,"Other papilionoid shrubs (Ht<1.5m)",NA,NA,3,5,NA,NA
1064,42.74935,-4.931824,"N","N",NA,NA,112,"Ligustrum vulgare",NA,NA,3,2,NA,NA
1064,42.74935,-4.931824,"N","N",NA,NA,119,"Rosa spp.",NA,NA,5,8,NA,NA
1064,42.74935,-4.931824,"N","N",NA,NA,1102,"Erica arborea",NA,NA,15,6,NA,NA
1065,42.832737,-4.787601,"N","N","A","4",136,"Chamaespartium tridentatum",NA,NA,10,6,2,3
1065,42.832737,-4.787601,"N","N","A","4",137,"Vaccinium myrtillus",NA,NA,NA,NA,5,3
1065,42.832737,-4.787601,"N","N","A","4",2102,"Erica australis",NA,NA,80,12,90,12
1066,42.82449,-4.73843,"N","N",NA,NA,102,"Erica spp.",NA,NA,25,3,NA,NA
1066,42.82449,-4.73843,"N","N",NA,NA,107,"Arctostaphylos uva-ursi",NA,NA,10,3,NA,NA
1066,42.82449,-4.73843,"N","N",NA,NA,119,"Rosa spp.",NA,NA,15,12,NA,NA
1066,42.82449,-4.73843,"N","N",NA,NA,155,"Genista spp.",NA,NA,5,5,NA,NA
1066,42.82449,-4.73843,"N","N",NA,NA,1102,"Erica arborea",NA,NA,3,12,NA,NA
1066,42.82449,-4.73843,"N","N",NA,NA,4104,"Cytisus spp.",NA,NA,5,12,NA,NA
1067,42.825041,-4.701745,"N","N",NA,NA,119,"Rosa spp.",NA,NA,20,20,NA,NA
1067,42.825041,-4.701745,"N","N",NA,NA,121,"Rubus spp.",NA,NA,5,15,NA,NA
1067,42.825041,-4.701745,"N","N",NA,NA,6102,"Erica scoparia",NA,NA,1,2,NA,NA
1068,42.813962,-4.835985,"N","N","A","4",119,"Rosa spp.",NA,NA,NA,NA,5,10
1068,42.813962,-4.835985,"N","N","A","4",141,"Hedera helix",NA,NA,NA,NA,2,1
1068,42.813962,-4.835985,"N","N","A","4",179,"Teucrium fruticans",NA,NA,NA,NA,4,1
1068,42.813962,-4.835985,"N","N","A","4",1139,"Juniperus sabina",NA,NA,NA,NA,8,2
1068,42.813962,-4.835985,"N","N","A","4",3115,"Viburnum lantana",NA,NA,NA,NA,2,7
1068,42.813962,-4.835985,"N","N","A","4",4104,"Cytisus spp.",NA,NA,20,10,25,10
1070,42.814926,-4.774856,"N","N","A","1",102,"Erica spp.",NA,NA,NA,NA,40,15
1070,42.814926,-4.774856,"N","N","A","1",106,"Calluna vulgaris",NA,NA,2,4,NA,NA
1070,42.814926,-4.774856,"N","N","A","1",119,"Rosa spp.",NA,NA,2,10,2,10
1070,42.814926,-4.774856,"N","N","A","1",137,"Vaccinium myrtillus",NA,NA,15,2,20,2
1070,42.814926,-4.774856,"N","N","A","1",1102,"Erica arborea",NA,NA,25,15,NA,NA
1070,42.814926,-4.774856,"N","N","A","1",2102,"Erica australis",NA,NA,10,12,NA,NA
1070,42.814926,-4.774856,"N","N","A","1",4104,"Cytisus spp.",NA,NA,5,12,6,17
1072,42.805156,-4.823495,"N","N","A","1",119,"Rosa spp.",NA,NA,10,18,5,4
1072,42.805156,-4.823495,"N","N","A","1",2110,"Daphne laureola",NA,NA,NA,NA,4,2
1072,42.805156,-4.823495,"N","N","A","1",3121,"Rubus ulmifolius",NA,NA,5,15,NA,NA
1072,42.805156,-4.823495,"N","N","A","1",4104,"Cytisus spp.",NA,NA,3,12,3,6
1073,42.806301,-4.75015,"N","N","A","1",102,"Erica spp.",NA,NA,NA,NA,3,6
1073,42.806301,-4.75015,"N","N","A","1",112,"Ligustrum vulgare",NA,NA,3,6,4,15
1073,42.806301,-4.75015,"N","N","A","1",119,"Rosa spp.",NA,NA,10,15,27,14
1073,42.806301,-4.75015,"N","N","A","1",121,"Rubus spp.",NA,NA,NA,NA,8,5
1073,42.806301,-4.75015,"N","N","A","1",144,"Lonicera spp.",NA,NA,NA,NA,9,5
1073,42.806301,-4.75015,"N","N","A","1",2950,"Prunus spinosa",NA,NA,NA,NA,1,5
1073,42.806301,-4.75015,"N","N","A","1",3115,"Viburnum lantana",NA,NA,NA,NA,3,5
1073,42.806301,-4.75015,"N","N","A","1",3121,"Rubus ulmifolius",NA,NA,5,10,NA,NA
1073,42.806301,-4.75015,"N","N","A","1",4104,"Cytisus spp.",NA,NA,NA,NA,1,4
1074,42.807577,-4.664576,"N","N",NA,NA,102,"Erica spp.",NA,NA,20,3,NA,NA
1074,42.807577,-4.664576,"N","N",NA,NA,106,"Calluna vulgaris",NA,NA,10,6,NA,NA
1074,42.807577,-4.664576,"N","N",NA,NA,119,"Rosa spp.",NA,NA,5,12,NA,NA
1076,42.789036,-4.700758,"N","N","A","1",102,"Erica spp.",NA,NA,5,2,72,2
1076,42.789036,-4.700758,"N","N","A","1",106,"Calluna vulgaris",NA,NA,5,4,6,3
1076,42.789036,-4.700758,"N","N","A","1",117,"Halimium spp.",NA,NA,NA,NA,1,2
1076,42.789036,-4.700758,"N","N","A","1",119,"Rosa spp.",NA,NA,3,5,3,2
1076,42.789036,-4.700758,"N","N","A","1",144,"Lonicera spp.",NA,NA,NA,NA,1,3
1076,42.789036,-4.700758,"N","N","A","1",1102,"Erica arborea",NA,NA,15,12,5,18
1076,42.789036,-4.700758,"N","N","A","1",4104,"Cytisus spp.",NA,NA,25,12,21,18
1077,42.790102,-4.627428,"N","N",NA,NA,119,"Rosa spp.",NA,NA,5,6,NA,NA
1077,42.790102,-4.627428,"N","N",NA,NA,4104,"Cytisus spp.",NA,NA,10,4,NA,NA
1079,42.778922,-4.773827,"N","N",NA,NA,102,"Erica spp.",NA,NA,80,2,NA,NA
1079,42.778922,-4.773827,"N","N",NA,NA,106,"Calluna vulgaris",NA,NA,10,4,NA,NA
1079,42.778922,-4.773827,"N","N",NA,NA,119,"Rosa spp.",NA,NA,3,20,NA,NA
1081,42.770297,-4.749136,"N","N",NA,NA,102,"Erica spp.",NA,NA,15,1,NA,NA
1081,42.770297,-4.749136,"N","N",NA,NA,106,"Calluna vulgaris",NA,NA,75,3,NA,NA
1083,42.763611,-4.59007,"N","N","A","1",102,"Erica spp.",NA,NA,NA,NA,4,2
1083,42.763611,-4.59007,"N","N","A","1",106,"Calluna vulgaris",NA,NA,NA,NA,5,3
1083,42.763611,-4.59007,"N","N","A","1",107,"Arctostaphylos uva-ursi",NA,NA,40,3,1,2
1083,42.763611,-4.59007,"N","N","A","1",117,"Halimium spp.",NA,NA,20,4,6,3
1083,42.763611,-4.59007,"N","N","A","1",119,"Rosa spp.",NA,NA,NA,NA,1,2
1083,42.763611,-4.59007,"N","N","A","1",1555,"Genista florida",NA,NA,NA,NA,4,3
1083,42.763611,-4.59007,"N","N","A","1",5102,"Erica umbellata",NA,NA,NA,NA,11,2
1084,42.753211,-4.687559,"N","N","A","1",104,"Other papilionoid shrubs (Ht<1.5m)",NA,NA,10,4,NA,NA
1084,42.753211,-4.687559,"N","N","A","1",119,"Rosa spp.",NA,NA,NA,NA,8,12
1084,42.753211,-4.687559,"N","N","A","1",121,"Rubus spp.",NA,NA,NA,NA,3,5
1084,42.753211,-4.687559,"N","N","A","1",2950,"Prunus spinosa",NA,NA,NA,NA,15,12
1084,42.753211,-4.687559,"N","N","A","1",3115,"Viburnum lantana",NA,NA,NA,NA,1,3
1084,42.753211,-4.687559,"N","N","A","1",4104,"Cytisus spp.",NA,NA,NA,NA,6,7
1085,42.74176,-4.846069,"N","N",NA,NA,119,"Rosa spp.",NA,NA,2,3,NA,NA
1085,42.74176,-4.846069,"N","N",NA,NA,3121,"Rubus ulmifolius",NA,NA,10,4,NA,NA
1086,42.745093,-4.62625,"N","N","A","1",102,"Erica spp.",NA,NA,NA,NA,5,12
1086,42.745093,-4.62625,"N","N","A","1",106,"Calluna vulgaris",NA,NA,NA,NA,15,4
1086,42.745093,-4.62625,"N","N","A","1",107,"Arctostaphylos uva-ursi",NA,NA,10,3,10,1
1086,42.745093,-4.62625,"N","N","A","1",136,"Chamaespartium tridentatum",NA,NA,10,5,5,3
1086,42.745093,-4.62625,"N","N","A","1",5102,"Erica umbellata",NA,NA,20,2,40,2
1087,42.735387,-4.674859,"N","N",NA,NA,106,"Calluna vulgaris",NA,NA,5,3,NA,NA
1087,42.735387,-4.674859,"N","N",NA,NA,119,"Rosa spp.",NA,NA,10,20,NA,NA
1087,42.735387,-4.674859,"N","N",NA,NA,1102,"Erica arborea",NA,NA,15,22,NA,NA
1087,42.735387,-4.674859,"N","N",NA,NA,4104,"Cytisus spp.",NA,NA,10,5,NA,NA
1088,42.726026,-4.699035,"N","N",NA,NA,102,"Erica spp.",NA,NA,10,2,NA,NA
1088,42.726026,-4.699035,"N","N",NA,NA,106,"Calluna vulgaris",NA,NA,15,4,NA,NA
1088,42.726026,-4.699035,"N","N",NA,NA,119,"Rosa spp.",NA,NA,5,20,NA,NA
1088,42.726026,-4.699035,"N","N",NA,NA,1110,"Daphne gnidium",NA,NA,3,2,NA,NA
1088,42.726026,-4.699035,"N","N",NA,NA,8101,"Cistus laurifolius",NA,NA,5,13,NA,NA
1089,42.715148,-4.820857,"N","N",NA,NA,119,"Rosa spp.",NA,NA,10,22,NA,NA
1089,42.715148,-4.820857,"N","N",NA,NA,144,"Lonicera spp.",NA,NA,10,4,NA,NA
1089,42.715148,-4.820857,"N","N",NA,NA,3121,"Rubus ulmifolius",NA,NA,5,8,NA,NA
1089,42.715148,-4.820857,"N","N",NA,NA,4104,"Cytisus spp.",NA,NA,25,14,NA,NA
