"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","YearNFI2","YearNFI3","YearNFI4","CanopyNFI2","CanopyNFI3","CanopyNFI4","NtreesNFI2","NtreesNFI3","NtreesNFI4","DeadTreesNFI2","DeadTreesNFI3","DeadTreesNFI4","HoNFI2","HoNFI3","HoNFI4","HartNFI2","HartNFI3","HartNFI4","ShannonNFI2","ShannonNFI3","ShannonNFI4","SDIR_NFI2","SDIR_NFI3","SDIR_NFI4","especie_dominanteIFN2","CompositionNFI2","especie_dominanteIFN3","CompositionNFI3","especie_dominanteIFN4","CompositionNFI4","nCD.x","StructureNFI2","nCD.y","StructureNFI3","nCD","StructureNFI4","DmNFI2","HmNFI2","SlendernessNFI2","DgNFI2","DmNFI3","HmNFI3","SlendernessNFI3","DgNFI3","DmNFI4","HmNFI4","SlendernessNFI4","DgNFI4"
568,42.47114,-4.874586,"A","1",NA,NA,91,"2006-11-03 00:00",NA,70,70,NA,1,28,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0226189954710006,0.4951171839939,NA,25,"pure",25,"pure",NA,NA,1,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.0835,3.5,41.9161676646707,0.0835,0.158857142857143,7.64285714285714,48.1115107913669,0.16125988341804,NA,NA,NA,NA
569,42.462139,-4.874317,"A","4","A","1",91,"2005-09-03 00:00","2019-06-18T22:00:00Z",70,60,80,1,22,29,NA,0,4,NA,8.04820035953875,11.9517371053672,NA,47.2005267272678,37.3596122518168,0,0,0.547412468525499,NA,0.430540067735072,0.462463701728516,NA,NA,25,"pure",25,"pure",1,"Even-aged",4,"Uneven-aged",5,"Uneven-aged",NA,NA,NA,NA,0.170977272727273,7.18181818181818,42.0045194736143,0.174458675752897,0.236931034482759,10.948275862069,46.2087032455247,0.243294769420936
570,42.462337,-4.862161,NA,NA,NA,NA,91,"2005-09-03 00:00",NA,70,60,NA,11,26,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.304636097349238,0,0,0.203991981488985,NA,NA,25,"mixed",NA,NA,NA,NA,2,"Even-aged",1,"Even-aged",1,"Even-aged",0.175818181818182,6.40909090909091,36.4529472595657,0.177035307212996,0.266596153846154,10.1884615384615,38.2168361826444,0.268900449837997,NA,NA,NA,NA
571,42.452939,-4.886203,"A","4","A","1",91,"2004-08-03 00:00","2019-06-18T22:00:00Z",60,70,75,7,22,27,0,0,0,6.23787177960363,11,13.648991433982,115.882733413202,47.0785707763592,28.4172316918339,0.690769260269418,0.517105224928537,0.842370203710751,0.129261182721215,0.400935420304419,0.619660103287046,26,"mixed",25,"mixed",25,"mixed",3,"Uneven-aged",4,"Uneven-aged",6,"Uneven-aged",0.191642857142857,6.14285714285714,32.053671263511,0.194776336931803,0.249886363636364,10.7727272727273,43.1105047748977,0.252881372655962,0.277833333333333,12.5962962927642,45.3375991341242,0.291933100530216
572,42.453138,-4.874049,"A","4",NA,NA,91,"2004-08-03 00:00",NA,80,70,NA,2,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0431484387926261,0.341517494761642,NA,25,"pure",25,"pure",NA,NA,1,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.081,3.25,40.1234567901235,0.0810755820207293,0.1429375,5.71875,40.008745080892,0.144658649931485,NA,NA,NA,NA
573,42.453336,-4.861894,"A","1","A","1",91,"2004-09-03 00:00","2019-05-06T22:00:00Z",30,80,45,1,1,2,NA,0,0,NA,8,5.49417859005237,NA,344.061025489807,158.424526550574,0,0,0.325082973391448,NA,0.0137744626969567,0.0926902555883012,NA,NA,25,"pure",25,"mixed",1,"Even-aged",1,"Even-aged",2,"Even-aged",NA,NA,NA,NA,0.241,8,33.195020746888,0.241,0.21275,7.00000023841858,32.9024688057278,0.239619750855392
574,42.44449007,-4.86148878,NA,NA,"A","1",91,"2004-09-03 00:00","2019-05-06T22:00:00Z",30,50,50,1,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.0268302656263979,NA,NA,NA,NA,43,"pure",1,"Even-aged",1,"Even-aged",1,"Even-aged",NA,NA,NA,NA,NA,NA,NA,NA,0.133,6.09999990463257,45.864660937087,0.133
575,42.435136,-4.873512,"A","1","A","1",91,"05/14/03 00:00:00","2019-06-17T22:00:00Z",30,60,60,1,8,20,NA,0,0,NA,6.47746482927569,10.0736464399261,NA,68.7075579084262,41.427989500637,0,0,0.678209393903313,NA,0.224453372636055,0.463994131297182,NA,NA,25,"pure",25,"mixed",1,"Even-aged",3,"Uneven-aged",5,"Uneven-aged",NA,NA,NA,NA,0.1363125,5.4375,39.8899587345254,0.141620421373473,0.214825,8.95000002384186,41.6618178696234,0.221892457059721
577,42.408133,-4.872708,"A","1","A","1",91,"2005-08-03 00:00","2019-03-13T23:00:00Z",40,65,85,1,9,20,NA,0,0,NA,5.06901426019464,9.93661982818512,NA,78.9952315586091,51.6615689458639,0,0.486912709464602,0.43385685395491,NA,0.262547474950244,0.401552428294884,NA,NA,25,"mixed",25,"pure",1,"Even-aged",2,"Even-aged",5,"Uneven-aged",NA,NA,NA,NA,0.122944444444444,4.83333333333333,39.3131495707185,0.124668337778461,0.231125,9.63499999046325,41.6873985525722,0.234776249863567
579,42.398732,-4.896729,"A","4",NA,NA,91,"04/22/03 00:00:00",NA,60,25,NA,9,4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.573640156673404,0.236579116808177,NA,43,"pure",43,"pure",NA,NA,2,"Even-aged",2,"Even-aged",1,"Even-aged",0.105166666666667,4.72222222222222,44.9022715266772,0.10769594545138,0.1225,7.675,62.6530612244898,0.122971033174484,NA,NA,NA,NA
580,42.381129,-4.871905,"A","1","A","4",91,"04/22/03 00:00:00","2019-05-29T22:00:00Z",30,60,40,1,2,1,0,0,0,4.5,5.5,5.69999980926514,203.891137776959,117.957715746389,321.928250848553,0,0,0,0.0469870809874693,0.125056662906488,0.0548910367482217,43,"pure",43,"pure",45,"pure",1,"Even-aged",1,"Even-aged",1,"Even-aged",0.0795,4.5,56.6037735849057,0.0795,0.09475,5.5,58.0474934036939,0.0949901310663376,0.14,5.69999980926514,40.7142843518939,0.14
582,42.489538,-4.8508,"A","4",NA,NA,91,"05/19/03 00:00:00",NA,90,75,NA,34,46,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.790062389307524,0.90146309329792,NA,25,"pure",25,"pure",NA,NA,3,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.137897058823529,6.32352941176471,45.8568838647755,0.139935410520879,0.196554347826087,10.6086956521739,53.9733451307858,0.199688629904267,NA,NA,NA,NA
584,42.493881,-4.55888,NA,NA,NA,NA,91,"2006-09-03 00:00",NA,70,60,NA,16,28,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.66326570603587,0,0,0.378567330180321,NA,NA,25,"mixed",NA,NA,NA,NA,2,"Even-aged",1,"Even-aged",1,"Even-aged",0.123875,4.5,36.3269424823411,0.126446381917396,0.161857142857143,8.375,51.7431597528685,0.166116245872754,NA,NA,NA,NA
585,42.480536,-4.850534,"A","1",NA,NA,91,"05/20/03 00:00:00",NA,90,90,NA,22,45,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.159159331949992,0,0.538345198056024,1.06938525840816,NA,25,"pure",25,"pure",NA,NA,3,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.128840909090909,4.97727272727273,38.6311518786382,0.131369664064287,0.178844444444444,10.5888888888889,59.2072564612326,0.183280295358412,NA,NA,NA,NA
586,42.484713,-4.570819,"A","1","A","1",91,"2004-07-03 00:00","2019-03-18T23:00:00Z",60,50,65,1,13,28,NA,0,0,NA,6.97746482927569,9.54923314671265,NA,56.0692878904528,30.9472420356512,0,0.655481773901393,0.656789275111814,NA,0.317294823958018,1.03035519742064,NA,NA,25,"mixed",25,"mixed",1,"Even-aged",2,"Even-aged",5,"Uneven-aged",NA,NA,NA,NA,0.139961538461538,6.38461538461539,45.6169277273976,0.142658750978583,0.181,8.75357144219534,48.3622731613003,0.190145245235621
587,42.484879,-4.558656,"A","1",NA,NA,91,"2004-07-03 00:00",NA,80,50,NA,7,22,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.362210557135449,0,0.172451525678889,0.495217561462174,NA,25,"pure",25,"pure",NA,NA,2,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.109857142857143,3.71428571428571,33.8101430429129,0.112129389546185,0.147409090909091,6.28636363636364,42.6456984273821,0.150317618274227,NA,NA,NA,NA
588,42.471535,-4.850269,"A","4",NA,NA,91,"05/20/03 00:00:00","2019-03-07T23:00:00Z",70,75,15,1,29,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.747582694370967,NA,NA,NA,25,"pure",NA,NA,1,"Even-aged",3,"Uneven-aged",1,"Even-aged",NA,NA,NA,NA,0.161844827586207,6.41379310344828,39.6292745286034,0.165717535958443,NA,NA,NA,NA
591,42.462924,-4.82569,"A","1",NA,NA,91,"04/16/03 00:00:00",NA,70,75,NA,15,20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.656896077932136,0.613410135958174,0,0.283235272972158,0.477418800043294,NA,26,"mixed",26,"mixed",NA,NA,4,"Uneven-aged",6,"Uneven-aged",1,"Even-aged",0.1857,6.3,33.9256865912763,0.191353817138131,0.267825,9.36,34.948193783254,0.276025610224849,NA,NA,NA,NA
592,42.453533,-4.849739,"A","4","A","1",91,"04/16/03 00:00:00","2019-03-21T23:00:00Z",80,90,90,22,41,39,0,0,2,7.07073553026307,9.9097025763171,13.5185904818196,44.8759434782003,32.564779499759,26.8837102893668,0.565048375669423,0.889243605108113,0.998514891358008,0.44013793913509,0.758438985771768,0.780563882570236,25,"mixed",25,"mixed",25,"mixed",4,"Uneven-aged",6,"Uneven-aged",7,"Uneven-aged",0.146727272727273,5.68181818181818,38.723667905824,0.151739160163989,0.216207317073171,9.42926829268293,43.6121608663771,0.22252641662859,0.270038461538462,12.8282051453224,47.505103799798,0.279212158559006
594,42.444532,-4.849474,"A","4",NA,NA,91,"2006-04-03 00:00",NA,80,70,NA,25,15,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.585450513435386,0.615707170757953,0,0.442540692562555,0.303323403002021,NA,26,"mixed",26,"mixed",NA,NA,4,"Uneven-aged",5,"Uneven-aged",1,"Even-aged",0.20116,7.56,37.5820242592961,0.206649364867158,0.347,11.1,31.9884726224784,0.354519110909412,NA,NA,NA,NA
598,42.399526,-4.848151,"A","4",NA,NA,91,"05/27/03 00:00:00",NA,80,60,NA,21,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.222659695631463,0.500402423538188,0,0.345947322083009,0.0577401995412884,NA,26,"pure",25,"mixed",NA,NA,3,"Uneven-aged",2,"Even-aged",1,"Even-aged",0.194285714285714,7.26190476190476,37.3774509803922,0.198002885981853,0.114,5,43.859649122807,0.120486513768139,NA,NA,NA,NA
604,42.363521,-4.847095,"A","4",NA,NA,91,"05/13/03 00:00:00",NA,90,80,NA,11,37,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.219066857088799,0.770914831211141,NA,25,"pure",25,"pure",NA,NA,2,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.124136363636364,6.27272727272727,50.5309410472354,0.12606122249995,0.199540540540541,11.0945945945946,55.6007043207368,0.20293458538639,NA,NA,NA,NA
605,42.363716,-4.834958,"A","4",NA,NA,91,"2006-10-03 00:00",NA,80,80,NA,16,22,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.412311670239758,0.429459757286474,NA,25,"pure",25,"pure",NA,NA,2,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.11953125,4.6875,39.2156862745098,0.121378733207263,0.181659090909091,8.54545454545454,47.0411610158889,0.183592588729403,NA,NA,NA,NA
608,42.354714,-4.834696,"A","1",NA,NA,91,"06/20/03 00:00:00",NA,60,60,NA,5,19,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0889906026035443,0.346082373170851,NA,25,"pure",25,"pure",NA,NA,2,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.1255,4.9,39.0438247011952,0.127281381199294,0.187526315789474,7.68421052631579,40.9767050238563,0.190969961815437,NA,NA,NA,NA
611,42.345906,-4.822299,"A","1","A","1",91,"05/13/03 00:00:00","2019-03-31T22:00:00Z",60,65,65,10,16,8,0,0,0,7.8687325105903,9.32568999867326,8.25408204413302,47.4441592453802,40.0317519659456,94.8521486755636,0,0.509892404354325,0.901638402775547,2.02132716811588,2.02664023476669,0.533525953972119,45,"pure",45,"mixed",45,"mixed",4,"Uneven-aged",4,"Uneven-aged",4,"Uneven-aged",0.15195,6.7,44.0934517933531,0.1820426461025,0.16559375,7.625,46.0464238535573,0.18636452016143,0.2353125,8.55000007152557,36.3346616585416,0.254328220514358
613,42.495924,-4.400731,NA,NA,NA,NA,91,"2004-10-03 00:00",NA,30,65,NA,2,7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0794875182247828,NA,NA,43,"pure",NA,NA,NA,NA,2,"Even-aged",1,"Even-aged",1,"Even-aged",0.2,7.25,36.25,0.208101537716568,0.125214285714286,7.42857142857143,59.3268682258985,0.144007812288084,NA,NA,NA,NA
616,42.486005,-4.473514,"A","1","A","4",91,"2005-06-03 00:00","2019-05-27T22:00:00Z",60,70,70,7,14,16,0,0,0,6.91158058717117,10.6269171960505,7.70500801730308,104.587022228067,48.7313803029504,41.5275428755483,1.26936704883859,1.03333051370013,0.586854192243266,0.214591246546219,0.485220221725042,1.96921768345149,43,"mixed",26,"mixed",45,"mixed",3,"Uneven-aged",6,"Uneven-aged",5,"Uneven-aged",0.177928571428571,6.92857142857143,38.9401846647933,0.18191275381347,0.219964285714286,9.5,43.1888293554148,0.229783632700728,0.1515625,6.41875004768372,42.3505157785317,0.160476244347878
621,42.468765,-4.412289,"A","1",NA,NA,91,"2005-05-03 00:00",NA,70,70,NA,28,21,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.773371344028911,0.372020626667681,NA,26,"pure",26,"pure",NA,NA,5,"Uneven-aged",3,"Uneven-aged",1,"Even-aged",0.164517857142857,6.07142857142857,36.9043742537718,0.171870564877842,0.299214285714286,11.8095238095238,39.4684491127556,0.30176411869759,NA,NA,NA,NA
624,42.460779,-4.326973,"A","1",NA,NA,91,"04/29/03 00:00:00",NA,70,70,NA,20,20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.359825136023691,0.396294652361582,NA,25,"pure",25,"pure",NA,NA,3,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.14445,5.8,40.1523018345448,0.145836723770112,0.2328,10.75,46.1769759450172,0.234796294689674,NA,NA,NA,NA
625,42.460919,-4.314813,"A","4","A","1",91,"04/29/03 00:00:00","2019-03-12T23:00:00Z",80,70,80,43,22,27,0,0,0,11.1414710605261,13.7696025692621,15.2666140470573,32.0955929875786,31.9190572556377,28.6001645824871,0,0.682248039878801,0.684361792486171,0.797847675438607,0.773203092569212,1.02884346952853,26,"pure",26,"mixed",26,"mixed",5,"Uneven-aged",7,"Uneven-aged",8,"Uneven-aged",0.247895348837209,10.0232558139535,40.4334162015104,0.254366803907728,0.276568181818182,12.2954545454545,44.4572273810502,0.292369959438069,0.357240740740741,14.0259259188617,39.261831922582,0.375419900713657
628,42.451634,-4.33894,"A","4","A","1",91,"03/21/03 00:00:00","2019-05-07T22:00:00Z",80,75,90,37,24,36,0,0,0,9.47746482927569,12.9212831634883,17.4399375772216,29.5264528674773,30.050492808346,22.3760653349197,0,0,0,0.677697278827802,0.544883313467041,0.698428277201837,25,"pure",25,"pure",25,"pure",3,"Uneven-aged",3,"Uneven-aged",4,"Uneven-aged",0.156594594594595,8.96216216216216,57.2316189161201,0.158138281944051,0.2060625,12.8958333333333,62.5821453846932,0.207623783359871,0.242083333333333,16.786111275355,69.340218693377,0.243870582709582
629,42.451776,-4.326783,"A","1","A","1",91,"04/30/03 00:00:00","2019-05-08T22:00:00Z",80,70,85,7,40,26,0,0,0,7.5,9.04507034144863,12.4835681142232,61.1673413330878,22.8248820824348,23.4376907432731,0.621086374555245,0.669811752940208,0.686092367347205,0.300296647990098,1.33647586337128,0.862586233990858,43,"mixed",25,"mixed",25,"mixed",2,"Even-aged",3,"Uneven-aged",4,"Uneven-aged",0.117214285714286,6.71428571428571,57.2821450335162,0.120408975697709,0.13785,7.9875,57.9434167573449,0.141951356104829,0.164557692307692,10.846153827814,65.9109499878843,0.170269949695273
630,42.442772,-4.326593,"A","4C",NA,NA,91,"04/30/03 00:00:00",NA,25,60,NA,1,13,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.346769500186104,NA,NA,NA,25,"pure",NA,NA,1,"Even-aged",2,"Even-aged",1,"Even-aged",NA,NA,NA,NA,0.1185,4.38461538461539,37.0009737098345,0.120579131374699,NA,NA,NA,NA
1014,42.91377468,-4.79002978,NA,NA,"A","4",NA,"05/22/03 00:00:00","2019-07-10T22:00:00Z",NA,20,20,1,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.0475096153206447,NA,NA,NA,NA,42,"pure",1,"Even-aged",1,"Even-aged",1,"Even-aged",NA,NA,NA,NA,NA,NA,NA,NA,0.0875,4.09999990463257,46.8571417672294,0.0875
1015,42.916811,-4.581752,"N","N","A","4",NA,"2006-06-03 00:00","2019-09-01T22:00:00Z",NA,80,85,1,8,25,NA,0,0,NA,6.45745848288229,6.87718304501671,NA,94.4658427098486,29.4656768114588,0,0,0,NA,0.813337859008114,1.49334713959976,NA,NA,43,"pure",43,"pure",1,"Even-aged",4,"Uneven-aged",2,"Even-aged",NA,NA,NA,NA,0.2306875,6.3125,27.3638580330534,0.282479036832824,0.10256,5.90799997329712,57.605303951805,0.104473345883053
1016,42.904163,-4.826411,"N","N","A","1",NA,"2005-06-03 00:00","2019-07-31T22:00:00Z",NA,35,30,1,3,5,NA,0,0,NA,5.93239448782706,7.222754548389,NA,126.278201806717,128.830385745794,0,0,0,NA,0.186898798663799,0.170807388644631,NA,NA,42,"pure",42,"pure",1,"Even-aged",3,"Uneven-aged",2,"Even-aged",NA,NA,NA,NA,0.152833333333333,6,39.2584514721919,0.159551715753858,0.1909,7.22000007629395,37.8208490114926,0.197640962353455
1017,42.908476,-4.532539,"N","N",NA,NA,NA,"2006-05-03 00:00",NA,NA,70,NA,1,60,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,1.01719083374086,NA,NA,NA,21,"pure",NA,NA,1,"Even-aged",4,"Uneven-aged",1,"Even-aged",NA,NA,NA,NA,0.160433333333333,8.5,52.9815084147102,0.163257567461154,NA,NA,NA,NA
1018,42.895743,-4.789421,"N","N","A","1",NA,"2005-06-03 00:00","2019-07-31T22:00:00Z",NA,80,80,1,7,52,NA,0,0,NA,5.5,14.611799774698,NA,63.0510512070651,13.7477461647792,0,0.598269588585257,0.528219362153186,NA,0.232180660979347,1.86734876269901,NA,NA,21,"mixed",21,"mixed",1,"Even-aged",1,"Even-aged",5,"Uneven-aged",NA,NA,NA,NA,0.0940714285714286,4.85714285714286,51.6324981017464,0.0947656884863172,0.177057692307692,11.1846153552716,63.1693275197264,0.188752916431875
1019,42.898467,-4.605779,"N","N",NA,NA,NA,"05/30/03 00:00:00",NA,NA,85,NA,1,26,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,1.33410134873629,NA,NA,NA,43,"pure",NA,NA,1,"Even-aged",4,"Uneven-aged",1,"Even-aged",NA,NA,NA,NA,0.140519230769231,7.5,53.3734774873409,0.144670879798038,NA,NA,NA,NA
1021,42.877741,-4.7889,"N","N","A","1",NA,"04/24/03 00:00:00","2019-09-29T22:00:00Z",NA,75,70,1,22,34,NA,0,1,NA,9.48504533968489,10.7295851164306,NA,42.1810741867129,32.7277883017477,0,0.835236218516911,0.726505496942643,NA,0.571907399985145,0.833257579018483,NA,NA,99,"mixed",71,"mixed",1,"Even-aged",8,"Uneven-aged",8,"Uneven-aged",NA,NA,NA,NA,0.278272727272727,8.31818181818182,29.8921920940869,0.349404656002698,0.268367647058824,9.93823529692257,37.032166156542,0.327617996255682
1022,42.880635,-4.593072,"N","N","A","1",NA,"05/30/03 00:00:00","2019-09-01T22:00:00Z",NA,70,90,1,5,46,NA,0,0,NA,5.18169011381621,12.7073553026307,NA,106.774183090266,28.022124751154,0,0,0.160424797754269,NA,0.106731332099844,0.725134701179484,NA,NA,21,"pure",21,"pure",1,"Even-aged",2,"Even-aged",5,"Uneven-aged",NA,NA,NA,NA,0.1285,5.2,40.4669260700389,0.13189977255477,0.242880434782609,11.8717391490936,48.8789439121331,0.247236739654087
1024,42.86877037,-4.78872838,NA,NA,"A","4C",NA,"04/24/03 00:00:00","2019-08-26T22:00:00Z",NA,15,20,1,NA,4,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.0955676463447771,NA,NA,NA,NA,21,"pure",1,"Even-aged",1,"Even-aged",3,"Uneven-aged",NA,NA,NA,NA,NA,NA,NA,NA,0.12575,4.60000014305114,36.580518036192,0.130658907082525
1025,42.850354,-4.812586,"N","N","A","1",NA,"2004-03-03 00:00","2019-09-30T22:00:00Z",NA,60,70,1,15,28,NA,0,0,NA,8,11.0307983903287,NA,67.1538065897498,45.1822988046166,0,0,0,NA,0.240683415835881,0.422629544649572,NA,NA,21,"pure",21,"pure",1,"Even-aged",3,"Uneven-aged",4,"Uneven-aged",NA,NA,NA,NA,0.207866666666667,7.66666666666667,36.8826170622194,0.211035857932564,0.270303571428571,10.5285714694432,38.9509151277544,0.272958379218727
1026,42.850739,-4.78812,"N","N",NA,NA,NA,"04/25/03 00:00:00",NA,NA,70,NA,1,28,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.49052588585084,NA,NA,NA,21,"pure",NA,NA,1,"Even-aged",3,"Uneven-aged",1,"Even-aged",NA,NA,NA,NA,0.137428571428571,6.03571428571429,43.9189189189189,0.139891794919196,NA,NA,NA,NA
1027,42.841929,-4.775629,"N","N","A","1",NA,"06/17/03 00:00:00","2019-10-01T22:00:00Z",NA,25,35,1,2,3,NA,0,0,NA,5,6.17058821285472,NA,305.36106634613,216.373544683137,0,0,0,NA,0.0646705745266114,0.103805894500779,NA,NA,42,"pure",42,"pure",1,"Even-aged",2,"Even-aged",2,"Even-aged",NA,NA,NA,NA,0.1895,5,26.3852242744063,0.200015624389696,0.223166666666667,6.03333330154419,27.0351006790628,0.227259213234579
1031,42.836296,-4.542989,"N","N","A","1",NA,"03/26/03 00:00:00","2019-07-29T22:00:00Z",NA,80,90,1,36,48,NA,0,1,NA,5.88591539835673,7.84140864288773,NA,33.4241397329412,24.0092194607465,0,0.328027313627776,0.363544966523607,NA,3.44710842887839,4.18903255845714,NA,NA,45,"mixed",45,"mixed",1,"Even-aged",2,"Even-aged",3,"Uneven-aged",NA,NA,NA,NA,0.12125,4.83333333333333,39.8625429553265,0.123914509059898,0.12971875,5.62708333134651,43.3791054211246,0.13206483177465
1036,42.95491,-4.423357,"N","N",NA,NA,NA,"04/29/03 00:00:00",NA,NA,20,NA,1,28,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.497340467109918,0,NA,1.73333843831015,NA,NA,NA,43,"mixed",NA,NA,1,"Even-aged",5,"Uneven-aged",1,"Even-aged",NA,NA,NA,NA,0.186517857142857,7.76785714285714,41.6467209191,0.198926561287613,NA,NA,NA,NA
1037,42.945445,-4.459911,"N","N","A","1",NA,"2005-08-03 00:00","2019-06-17T22:00:00Z",NA,85,95,1,30,42,NA,0,0,NA,13.9292644697369,15.4224729380002,NA,23.1675761261209,18.9714068560841,0,0,0,NA,1.72794976281174,2.42424612630075,NA,NA,43,"pure",43,"pure",1,"Even-aged",5,"Uneven-aged",6,"Uneven-aged",NA,NA,NA,NA,0.1956,11.6166666666667,59.3899113837764,0.204316706773251,0.213535714285714,12.3619048425129,57.8915095484801,0.223302072261299
1038,42.936286,-4.471951,"N","N",NA,NA,NA,"2005-08-03 00:00",NA,NA,65,NA,1,12,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.61111903269676,NA,NA,NA,43,"pure",NA,NA,1,"Even-aged",4,"Uneven-aged",1,"Even-aged",NA,NA,NA,NA,0.170041666666667,7.70833333333333,45.3320264641019,0.176641055533531,NA,NA,NA,NA
1039,42.926805,-4.508486,"N","N","A","1",NA,"2005-05-03 00:00","2019-08-18T22:00:00Z",NA,75,85,1,37,47,NA,0,1,NA,11.4951487118415,13.3810015751041,NA,22.5004705719517,20.805501340959,0,0,0,NA,1.97428563982319,2.0703467383183,NA,NA,43,"pure",43,"pure",1,"Even-aged",5,"Uneven-aged",5,"Uneven-aged",NA,NA,NA,NA,0.163472972972973,9.58108108108108,58.6095726213111,0.168504491078171,0.183542553191489,11.0340425613079,60.1170811315679,0.190236261281552
1040,42.927126,-4.483986,"N","N","A","1",NA,"03/25/03 00:00:00","2019-08-18T22:00:00Z",NA,55,80,1,7,24,NA,0,0,NA,7.31830988618379,11.3112364410914,NA,53.4579008463079,31.092959628889,0,0,0,NA,0.450531858064321,1.20652157256737,NA,NA,43,"pure",43,"pure",1,"Even-aged",2,"Even-aged",4,"Uneven-aged",NA,NA,NA,NA,0.1075,6.14285714285714,57.1428571428571,0.112396778042281,0.174291666666667,10.120833337307,58.06837200463,0.181831366472711
1041,42.928205,-4.398234,"N","N","A","1",NA,"05/14/03 00:00:00","2019-03-28T23:00:00Z",NA,80,85,1,52,60,NA,0,6,NA,9.93896704605403,11.9662909698429,NA,23.2402005068593,21.5670094487072,0,0.0419175612293563,0.0503700616758131,NA,2.65753284796688,2.46514150464613,NA,NA,43,"pure",43,"pure",1,"Even-aged",5,"Uneven-aged",5,"Uneven-aged",NA,NA,NA,NA,0.173173076923077,9.22115384615385,53.2481954469739,0.179456229932367,0.18895,10.2833333293597,54.4235688243434,0.196224318914179
1042,42.917641,-4.520514,"N","N","A","1",NA,"2006-06-03 00:00","2019-09-02T22:00:00Z",NA,85,90,1,30,35,NA,0,2,NA,14.2033115687346,15.2655635753643,NA,27.4447629036201,28.9353441809778,0,0.183906929149048,0.221274959708989,NA,1.74897631146004,1.61714822706578,NA,NA,43,"pure",43,"pure",1,"Even-aged",8,"Uneven-aged",8,"Uneven-aged",NA,NA,NA,NA,0.250366666666667,11,43.9355611769405,0.265261506190903,0.283057142857143,13.3028572491237,46.9970731522489,0.297768606231656
1048,42.902352,-4.299658,"N","N","A","1",NA,"04/21/03 00:00:00","2019-04-02T22:00:00Z",NA,75,90,1,9,32,NA,0,1,NA,5.8408450569081,10.1800311090072,NA,104.721799526579,30.3722138806285,0,0,0.688956786536398,NA,0.102127131501783,0.626343506498401,NA,NA,21,"pure",21,"mixed",1,"Even-aged",2,"Even-aged",5,"Uneven-aged",NA,NA,NA,NA,0.144555555555556,5.77777777777778,39.9692544196772,0.145415687675788,0.202984375,9.1281249821186,44.9695942464468,0.211424243968141
1050,42.882115,-4.482907,"N","N",NA,NA,NA,"03/24/03 00:00:00",NA,NA,60,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.0292259652896092,NA,NA,NA,43,"pure",NA,NA,1,"Even-aged",1,"Even-aged",1,"Even-aged",NA,NA,NA,NA,0.2325,8,34.4086021505376,0.2325,NA,NA,NA,NA
